family,design,model,context_tokens,batch_size,device_count,topology_kind,parallelism,link,intra_link,intra_domain_size,tensor_group,pipeline_stages,link_latency_s,link_share_of_step,node,weight_store,kv_store,weight_amortization,silicon_area_mm2,silicon_area_mm2_per_device,feasible,per_user_tokens_s,aggregate_tokens_s,delivered_tokens_s,per_user_tokens_s_throughput_view,latency_correction_x,token_slots,microbatch_per_slot,pipeline_fill_users,pipeline_fill_limited_by,step_time_s,binding_constraint,power_w,thermal_scale,stored_weight_bytes,engaged_weight_bytes,engaged_weight_fraction,expert_coverage,resident_kv_bytes,max_resident_users,weight_to_kv_read_ratio,execution_format,hop_events_per_token,rom_sweep_ceiling_tokens_s
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x4-romfill,Qwen3-8B,8192,1,4,wafer,tensor,inter_wafer,on_wafer,57,227,1,0.0008397274249879864,0.9673286828576358,N6,rom,hbm,batched,184900.0,46225.0,True,1151.9555680481378,1151.9555680481378,1151.9555680481378,1151.9555680481378,1.0,1.0,1.0,1.0,batch,0.0008680890372311757,link_latency,53.88275078739835,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,1207959552.0,2050.0,12.530892266167534,bf16,144.0,1039392.3421444074
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x4-romfill,Qwen3-8B,8192,2,4,wafer,tensor,inter_wafer,on_wafer,57,227,1,0.0008485748499759726,0.94343615436811,N6,rom,hbm,batched,184900.0,46225.0,True,1111.7889652218935,2223.577930443787,2223.577930443787,1111.7889652218935,1.0,1.0,2.0,2.0,batch,0.0008994512729314755,link_latency,95.59344412796278,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,2415919104.0,2050.0,6.265446133083767,bf16,144.0,1039392.3421444074
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x4-romfill,Qwen3-8B,8192,4,4,wafer,tensor,inter_wafer,on_wafer,57,227,1,0.000866269699951945,0.9003237766644111,N6,rom,hbm,batched,184900.0,46225.0,True,1039.3111714681413,4157.244685872565,4157.244685872565,1039.3111714681413,1.0,1.0,4.0,4.0,batch,0.0009621757443320754,link_latency,170.85743999888493,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,4831838208.0,2050.0,3.1327230665418835,bf16,144.0,1039392.3421444074
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x4-romfill,Qwen3-8B,8192,8,4,wafer,tensor,inter_wafer,on_wafer,57,227,1,0.0009016593999038899,0.8290170410534297,N6,rom,hbm,batched,184900.0,46225.0,True,919.4348122381873,7355.478497905498,7355.478497905498,919.4348122381873,1.0,1.0,8.0,8.0,batch,0.0010876246871332751,link_latency,295.342104043137,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,9663676416.0,2050.0,1.5663615332709417,bf16,144.0,1039392.3421444074
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x4-romfill,Qwen3-8B,8192,16,4,wafer,tensor,inter_wafer,on_wafer,57,227,1,0.0009724387998077797,0.7265016067829979,N6,rom,hbm,batched,184900.0,46225.0,True,747.0923691306889,11953.477906091022,11953.477906091022,747.0923691306889,1.0,1.0,16.0,16.0,batch,0.0013385225727356746,link_latency,474.3097609574434,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,2050.0,0.7831807666354709,bf16,144.0,1039392.3421444074
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x4-romfill,Qwen3-8B,8192,32,4,wafer,tensor,inter_wafer,on_wafer,57,227,1,0.0011139975996155593,0.605328748302469,N6,rom,hbm,batched,184900.0,46225.0,True,543.3842483245637,17388.29594638604,17388.29594638604,543.3842483245637,1.0,1.0,32.0,32.0,batch,0.0018403183439404734,link_latency,685.8488596131857,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,38654705664.0,2050.0,0.39159038331773544,bf16,144.0,1039392.3421444074
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x4-romfill,Qwen3-8B,8192,64,4,wafer,tensor,inter_wafer,on_wafer,57,227,1,0.0013971151992311186,0.49126563606563606,N6,rom,hbm,batched,184900.0,46225.0,True,351.628581763334,22504.229232853377,22504.229232853377,351.628581763334,1.0,1.0,64.0,64.0,batch,0.0028439098863500714,link_latency,884.9760260018998,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,77309411328.0,2050.0,0.19579519165886772,bf16,144.0,1039392.3421444074
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x4-romfill,Qwen3-8B,8192,256,4,wafer,tensor,inter_wafer,on_wafer,57,227,1,0.0030958207969244743,0.3492002780402459,N6,rom,hbm,batched,184900.0,46225.0,True,112.79731642967091,28876.113005995754,28876.113005995754,112.79731642967091,1.0,1.0,256.0,256.0,batch,0.00886545914080766,kv_read,1132.9884783261582,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,309237645312.0,2050.0,0.04894879791471693,bf16,144.0,1039392.3421444074
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x6-romfill,Qwen3-8B,8192,1,6,wafer,tensor,inter_wafer,on_wafer,57,341,1,0.0008407104649879862,0.9757921648089237,N6,rom,hbm,batched,277350.0,46225.0,True,1160.675649282976,1160.675649282976,1160.675649282976,1160.675649282976,1.0,1.0,1.0,1.0,batch,0.0008615671403270709,link_latency,54.29063280737834,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,1207959552.0,3075.0,12.530892266167534,bf16,144.0,1559088.5132166112
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x6-romfill,Qwen3-8B,8192,2,6,wafer,tensor,inter_wafer,on_wafer,57,341,1,0.0008505409299759726,0.9595371767589677,N6,rom,hbm,batched,277350.0,46225.0,True,1128.1493258485211,2256.2986516970423,2256.2986516970423,1128.1493258485211,1.0,1.0,2.0,2.0,batch,0.0008864074791232664,link_latency,97.00013484751197,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,2415919104.0,3075.0,6.265446133083767,bf16,144.0,1559088.5132166112
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x6-romfill,Qwen3-8B,8192,4,6,wafer,tensor,inter_wafer,on_wafer,57,341,1,0.000870201859951945,0.9296152864545583,N6,rom,hbm,batched,277350.0,46225.0,True,1068.2754533596312,4273.101813438525,4273.101813438525,1068.2754533596312,1.0,1.0,4.0,4.0,batch,0.000936088156715657,link_latency,175.61901977522407,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,4831838208.0,3075.0,3.1327230665418835,bf16,144.0,1559088.5132166112
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x6-romfill,Qwen3-8B,8192,8,6,wafer,tensor,inter_wafer,on_wafer,57,341,1,0.0009095237199038898,0.8783853866854141,N6,rom,hbm,batched,277350.0,46225.0,True,965.7641328785068,7726.113063028054,7726.113063028054,965.7641328785068,1.0,1.0,8.0,8.0,batch,0.0010354495119004384,link_latency,310.22407158958265,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,9663676416.0,3075.0,1.5663615332709417,bf16,144.0,1559088.5132166112
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x6-romfill,Qwen3-8B,8192,16,6,wafer,tensor,inter_wafer,on_wafer,57,341,1,0.00098816743980778,0.8006722416667689,N6,rom,hbm,batched,277350.0,46225.0,True,810.2596881987096,12964.155011179353,12964.155011179353,810.2596881987096,1.0,1.0,16.0,16.0,batch,0.0012341722222700016,link_latency,514.413069792384,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,3075.0,0.7831807666354709,bf16,144.0,1559088.5132166112
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x6-romfill,Qwen3-8B,8192,32,6,wafer,tensor,inter_wafer,on_wafer,57,341,1,0.0011454548796155594,0.7020363407587592,N6,rom,hbm,batched,277350.0,46225.0,True,612.8886901196654,19612.438083829293,19612.438083829293,612.8886901196654,1.0,1.0,32.0,32.0,batch,0.0016316176430091274,link_latency,773.5759924665998,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,38654705664.0,3075.0,0.39159038331773544,bf16,144.0,1559088.5132166112
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x6-romfill,Qwen3-8B,8192,64,6,wafer,tensor,inter_wafer,on_wafer,57,341,1,0.0014600297592311188,0.6016998368499678,N6,rom,hbm,batched,277350.0,46225.0,True,412.1147757747315,26375.345649582818,26375.345649582818,412.1147757747315,1.0,1.0,64.0,64.0,batch,0.0024265084844873794,link_latency,1037.2071994058138,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,77309411328.0,3075.0,0.19579519165886772,bf16,144.0,1559088.5132166112
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x6-romfill,Qwen3-8B,8192,256,6,wafer,tensor,inter_wafer,on_wafer,57,341,1,0.0033474790369244743,0.46519554927111806,N6,rom,hbm,batched,277350.0,46225.0,True,138.96892083259183,35576.04373314351,35576.04373314351,138.96892083259183,1.0,1.0,256.0,256.0,batch,0.00719585353335689,kv_read,1395.868192014273,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,309237645312.0,3075.0,0.04894879791471693,bf16,144.0,1559088.5132166112
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x8-romfill,Qwen3-8B,8192,1,8,wafer,tensor,inter_wafer,on_wafer,57,454,1,0.0008412019849879863,0.9800721385340735,N6,rom,hbm,batched,369800.0,46225.0,True,1165.085384989992,1165.085384989992,1165.085384989992,1165.085384989992,1.0,1.0,1.0,1.0,batch,0.0008583061918750187,link_latency,54.49689830643923,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,1207959552.0,4100.0,12.530892266167534,bf16,144.0,2078784.684288815
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x8-romfill,Qwen3-8B,8192,2,8,wafer,tensor,inter_wafer,on_wafer,57,454,1,0.0008515239699759725,0.96776670419845,N6,rom,hbm,batched,369800.0,46225.0,True,1136.5114058101706,2273.022811620341,2273.022811620341,1136.5114058101706,1.0,1.0,2.0,2.0,batch,0.0008798855822191617,link_latency,97.71912023827629,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,2415919104.0,4100.0,6.265446133083767,bf16,144.0,2078784.684288815
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x8-romfill,Qwen3-8B,8192,4,8,wafer,tensor,inter_wafer,on_wafer,57,454,1,0.0008721679399519449,0.9448819309233957,N6,rom,hbm,batched,369800.0,46225.0,True,1083.3715476579628,4333.486190631851,4333.486190631851,1083.3715476579628,1.0,1.0,4.0,4.0,batch,0.0009230443629074478,link_latency,178.10074045388393,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,4831838208.0,4100.0,3.1327230665418835,bf16,144.0,2078784.684288815
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x8-romfill,Qwen3-8B,8192,8,8,wafer,tensor,inter_wafer,on_wafer,57,454,1,0.0009134558799038899,0.9049834929644685,N6,rom,hbm,batched,369800.0,46225.0,True,990.7249084210692,7925.799267368554,7925.799267368554,990.7249084210692,1.0,1.0,8.0,8.0,batch,0.00100936192428402,link_latency,318.24200594356176,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,9663676416.0,4100.0,1.5663615332709417,bf16,144.0,2078784.684288815
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x8-romfill,Qwen3-8B,8192,16,8,wafer,tensor,inter_wafer,on_wafer,57,454,1,0.0009960317598077797,0.8426685686774495,N6,rom,hbm,batched,369800.0,46225.0,True,846.0258022696714,13536.412836314743,13536.412836314743,846.0258022696714,1.0,1.0,16.0,16.0,batch,0.001181997047037165,link_latency,537.1200571962495,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,4100.0,0.7831807666354709,bf16,144.0,2078784.684288815
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x8-romfill,Qwen3-8B,8192,32,8,wafer,tensor,inter_wafer,on_wafer,57,454,1,0.0011611835196155592,0.7603014385790764,N6,rom,hbm,batched,369800.0,46225.0,True,654.7642347101124,20952.455510723597,20952.455510723597,654.7642347101124,1.0,1.0,32.0,32.0,batch,0.001527267292543454,link_latency,826.4304772839155,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,38654705664.0,4100.0,0.39159038331773544,bf16,144.0,2078784.684288815
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x8-romfill,Qwen3-8B,8192,64,8,wafer,tensor,inter_wafer,on_wafer,57,454,1,0.0014914870392311187,0.6725050972810945,N6,rom,hbm,batched,369800.0,46225.0,True,450.8957031418656,28857.3250010794,28857.3250010794,450.8957031418656,1.0,1.0,64.0,64.0,batch,0.002217807783556033,link_latency,1134.8107298524203,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,77309411328.0,4100.0,0.19579519165886772,bf16,144.0,2078784.684288815
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x8-romfill,Qwen3-8B,8192,256,8,wafer,tensor,inter_wafer,on_wafer,57,454,1,0.0034733081569244743,0.5460274260579089,N6,rom,hbm,batched,369800.0,46225.0,True,157.20673242578115,40244.923500999976,40244.923500999976,157.20673242578115,1.0,1.0,256.0,256.0,batch,0.006361050729631505,link_latency,1579.0572168866,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,309237645312.0,4100.0,0.04894879791471693,bf16,144.0,2078784.684288815
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x12-romfill,Qwen3-8B,8192,1,12,wafer,tensor,inter_wafer,on_wafer,57,681,1,0.0008416935049879862,0.9843847579555794,N6,rom,hbm,batched,554700.0,46225.0,True,1169.5287561588466,1169.5287561588466,1169.5287561588466,1169.5287561588466,1.0,1.0,1.0,1.0,batch,0.0008550452434229664,link_latency,54.70473710507707,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,1207959552.0,6151.0,12.530892266167534,bf16,144.0,3118177.0264332225
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x12-romfill,Qwen3-8B,8192,2,12,wafer,tensor,inter_wafer,on_wafer,57,681,1,0.0008525070099759725,0.9761191406400636,N6,rom,hbm,batched,554700.0,46225.0,True,1144.998374462135,2289.99674892427,2289.99674892427,1144.998374462135,1.0,1.0,2.0,2.0,batch,0.0008733636853150571,link_latency,98.44884376407634,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,2415919104.0,6151.0,6.265446133083767,bf16,144.0,3118177.0264332225
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x12-romfill,Qwen3-8B,8192,4,12,wafer,tensor,inter_wafer,on_wafer,57,681,1,0.0008741340199519449,0.9605862343769783,N6,rom,hbm,batched,554700.0,46225.0,True,1098.900411666607,4395.601646666428,4395.601646666428,1098.900411666607,1.0,1.0,4.0,4.0,batch,0.0009100005690992387,link_latency,180.65360625908818,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,4831838208.0,6151.0,3.1327230665418835,bf16,144.0,3118177.0264332225
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x12-romfill,Qwen3-8B,8192,8,12,wafer,tensor,inter_wafer,on_wafer,57,681,1,0.00091738803990389,0.9329929661471629,N6,rom,hbm,batched,554700.0,46225.0,True,1017.0101697040958,8136.081357632766,8136.081357632766,1017.0101697040958,1.0,1.0,8.0,8.0,batch,0.000983274336667602,link_latency,326.6853934130385,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,9663676416.0,6151.0,1.5663615332709417,bf16,144.0,3118177.0264332225
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x12-romfill,Qwen3-8B,8192,16,12,wafer,tensor,inter_wafer,on_wafer,57,681,1,0.0010038960798077797,0.8885436765395197,N6,rom,hbm,batched,554700.0,46225.0,True,885.095274711754,14161.524395388064,14161.524395388064,885.095274711754,1.0,1.0,16.0,16.0,batch,0.0011298218718043282,link_latency,561.9242620046859,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,6151.0,0.7831807666354709,bf16,144.0,3118177.0264332225
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x12-romfill,Qwen3-8B,8192,32,12,wafer,tensor,inter_wafer,on_wafer,57,681,1,0.0011769121596155593,0.8271123386140873,N6,rom,hbm,batched,554700.0,46225.0,True,702.7817087761803,22489.01468083777,22489.01468083777,702.7817087761803,1.0,1.0,32.0,32.0,batch,0.001422916942077781,link_latency,887.0371841055818,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,38654705664.0,6151.0,0.39159038331773544,bf16,144.0,3118177.0264332225
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x12-romfill,Qwen3-8B,8192,64,12,wafer,tensor,inter_wafer,on_wafer,57,681,1,0.0015229443192311186,0.7580204820350105,N6,rom,hbm,batched,554700.0,46225.0,True,497.7335497188161,31854.94718200423,31854.94718200423,497.7335497188161,1.0,1.0,64.0,64.0,batch,0.0020091070826246866,link_latency,1252.6918506711334,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,77309411328.0,6151.0,0.19579519165886772,bf16,144.0,3118177.0264332225
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-tensor-x12-romfill,Qwen3-8B,8192,256,12,wafer,tensor,inter_wafer,on_wafer,57,681,1,0.0035991372769244743,0.6512804574062493,N6,rom,hbm,batched,554700.0,46225.0,True,180.95460308832116,46324.37839061022,46324.37839061022,180.95460308832116,1.0,1.0,256.0,256.0,batch,0.00552624792590612,link_latency,1817.5918265482894,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,309237645312.0,6151.0,0.04894879791471693,bf16,144.0,3118177.0264332225
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x2-romfill,Qwen3-8B,8192,1,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00011593467832131957,0.5472728606798983,N6,rom,hbm,batched,92450.0,46225.0,True,4720.527702359258,9441.055404718516,4720.527702359258,5994.8048561858195,1.2699437931885655,2.0,1.0,2.0,pipeline_slots,0.0002118407227014499,link_latency,441.6056049838982,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,1207959552.0,1025.0,12.530892266167534,bf16,73.0,259848.08553610186
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x2-romfill,Qwen3-8B,8192,2,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00011593467832131957,0.5472728606798983,N6,rom,hbm,batched,92450.0,46225.0,True,4720.527702359258,9441.055404718516,9441.055404718516,4719.309598855068,0.9997419560733471,2.0,1.0,2.0,batch,0.0002118407227014499,link_latency,441.6056049838982,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,2415919104.0,1025.0,12.530892266167534,bf16,73.0,259848.08553610186
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x2-romfill,Qwen3-8B,8192,4,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00011598935664263914,0.3841284080128214,N6,rom,hbm,batched,92450.0,46225.0,True,3311.755656998023,13247.022627992092,13247.022627992092,3310.556697574612,0.9996379686342869,2.0,2.0,4.0,batch,0.00030195464387202433,kv_read,569.5003984852844,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,4831838208.0,1025.0,6.265446133083767,bf16,73.0,259848.08553610186
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x2-romfill,Qwen3-8B,8192,8,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00011609871328527824,0.24077754087889236,N6,rom,hbm,batched,92450.0,46225.0,True,2073.9036124134536,16591.22889930763,16591.22889930763,2072.9633364089723,0.9995466153784326,2.0,4.0,8.0,batch,0.00048218248621317313,kv_read,681.8782896769127,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,9663676416.0,1025.0,3.1327230665418835,bf16,73.0,259848.08553610186
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x2-romfill,Qwen3-8B,8192,16,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.0001163174265705565,0.1380395887441772,N6,rom,hbm,batched,92450.0,46225.0,True,1186.7489920819762,18987.98387331162,18987.98387331162,1186.133251876379,0.9994811537994088,2.0,8.0,16.0,batch,0.0008426381708954708,kv_read,762.4182587547355,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,1025.0,1.5663615332709417,bf16,73.0,259848.08553610186
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x2-romfill,Qwen3-8B,8192,32,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00011675485314111297,0.0746729477607042,N6,rom,hbm,batched,92450.0,46225.0,True,639.5703968763723,20466.252700043915,20466.252700043915,639.2127380639489,0.9994407827282654,2.0,16.0,32.0,batch,0.001563549540260066,kv_read,812.0936435500483,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,38654705664.0,1025.0,0.7831807666354709,bf16,73.0,259848.08553610186
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x2-romfill,Qwen3-8B,8192,64,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00011762970628222594,0.03913981209735063,N6,rom,hbm,batched,92450.0,46225.0,True,332.73748047490216,21295.198750393738,21295.198750393738,332.5438758047988,0.9994181458913886,2.0,32.0,64.0,batch,0.0030053722789892567,kv_read,839.9493442731073,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,77309411328.0,1025.0,0.39159038331773544,bf16,73.0,259848.08553610186
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x2-romfill,Qwen3-8B,8192,256,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00012287882512890375,0.010541830022835803,N6,rom,hbm,batched,92450.0,46225.0,True,85.79045260057697,21962.355865747704,21962.355865747704,85.73897214586013,0.9993999279272191,2.0,128.0,256.0,batch,0.0116563087113644,kv_read,862.368329118643,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,309237645312.0,1025.0,0.09789759582943386,bf16,73.0,259848.08553610186
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x3-romfill,Qwen3-8B,8192,1,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.0001209892916546529,0.5578233901500307,N6,rom,hbm,batched,138675.0,46225.0,True,4610.518687407973,13831.556062223917,4610.518687407973,6375.280607259282,1.382768629627539,3.0,1.0,3.0,pipeline_slots,0.00021689533603478324,link_latency,646.9713841181733,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,1207959552.0,1537.0,12.530892266167534,bf16,74.0,259848.08553610186
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x3-romfill,Qwen3-8B,8192,2,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.0001209892916546529,0.5578233901500307,N6,rom,hbm,batched,138675.0,46225.0,True,4610.518687407973,13831.556062223917,9221.037374815945,5348.025998730478,1.1599618961174043,3.0,1.0,3.0,pipeline_slots,0.00021689533603478324,link_latency,646.9713841181733,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,2415919104.0,1537.0,12.530892266167534,bf16,74.0,259848.08553610186
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x3-romfill,Qwen3-8B,8192,4,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.00012102572220620386,0.49007888288078755,N6,rom,hbm,batched,138675.0,46225.0,True,4049.377883866623,16197.511535466492,16197.511535466492,4044.60456872515,0.9988212225980463,3.0,1.3333333333333333,4.0,batch,0.00024695151420275245,link_latency,726.9916772658485,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,4831838208.0,1537.0,9.39816919962565,bf16,74.0,259848.08553610186
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x3-romfill,Qwen3-8B,8192,8,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.00012117144441240772,0.33000895903258226,N6,rom,hbm,batched,138675.0,46225.0,True,2723.4878698762955,21787.902959010364,21787.902959010364,2719.1712110197177,0.9984150254883368,3.0,2.6666666666666665,8.0,batch,0.00036717622687462947,kv_read,916.0674082258813,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,9663676416.0,1537.0,4.699084599812825,bf16,74.0,259848.08553610186
rom,Qwen3-8B/ROM-N6-native-HBMKV-wafer-hybrid-x3-romfill,Qwen3-8B,8192,16,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.00012146288882481545,0.19989756584727122,N6,rom,hbm,batched,138675.0,46225.0,True,1645.7501363694817,26332.002181911706,26332.002181911706,1642.5986814840667,0.9980850951698129,3.0,5.333333333333333,16.0,batch,0.0006076256522183836,kv_read,1069.7559099838384,1.0,16381470720,15136811008.0,0.9240202706292784,1.0,19327352832.0,1537.0,2.3495422999064126,bf16,74.0,259848.08553610186
